N_unmapped	982007	982007	982007
N_multimapping	1058635	1058635	1058635
N_noFeature	737031	35493988	1022360
N_ambiguous	2055283	25749	1085955
FBgn0031081	2720	22	2701
FBgn0052826	0	0	0
FBgn0031085	22	22	0
FBgn0062565	3	0	3
FBgn0031088	9	0	9
FBgn0041626	3	0	3
FBgn0040784	0	0	0
FBgn0031086	0	0	0
FBgn0031082	14	0	14
FBgn0031080	236	3	236
FBgn0052821	0	0	0
FBgn0053217	189	1	188
FBgn0052350	640	80	808
FBgn0024733	26826	197	26632
FBgn0040372	1718	10	1708
FBgn0000316	888	4	956
FBgn0024989	74	0	74
FBgn0040371	16	0	16
FBgn0029521	60	2	66
FBgn0004034	8	0	8
FBgn0000022	0	0	0
FBgn0004170	0	0	0
FBgn0002561	0	0	0
FBgn0000137	0	0	0
FBgn0029522	0	123	55
FBgn0052817	5	64	25
FBgn0029524	48	3	53
FBgn0023536	400	22	406
FBgn0023534	1346	10	1336
FBgn0023535	31	802	54
FBgn0023537	3104	14	3093
FBgn0029525	424	8	421
FBgn0029523	100	61	248
FBgn0010019	430	6	427
FBgn0011822	0	0	0
FBgn0052816	210	8	210
FBgn0040370	2262	30	2232
FBgn0040373	99	0	99
FBgn0000108	44690	260	44435
FBgn0025640	1097	121	1145
FBgn0025635	514	2	512
FBgn0001341	297	36	301
FBgn0003575	1647	12	1635
FBgn0025634	604	11	593
FBgn0025638	2456	195	2687
FBgn0040383	808	0	813
FBgn0040382	18276	42	18234
FBgn0027343	313	4	309
FBgn0025621	1014	2	1015
FBgn0029535	3	3	0
FBgn0026874	11	0	11
FBgn0025616	2	3	0
FBgn0015799	1372	4	1371
FBgn0025620	577	49	1005
FBgn0015288	8764	63	8701
FBgn0029532	6	1	5
FBgn0029531	10	194	7
FBgn0025639	5251	284	5401
FBgn0002579	19593	55	19547
FBgn0026879	1199	67	1303
FBgn0029529	662	0	807
FBgn0025633	2687	14	2673
FBgn0040892	13	0	13
FBgn0040341	14	14	0
FBgn0029539	3	3	0
FBgn0040339	397	4	468
FBgn0052815	2342	215	2857
FBgn0040340	948	1	947
FBgn0040347	126	707	168
FBgn0042146	0	0	0
FBgn0029552	2	2	0
FBgn0040337	343	7	343
FBgn0040398	2926	7	2921
FBgn0040365	3	0	3
FBgn0040397	1755	15	1793
FBgn0026143	381	7	381
FBgn0040351	1736	9	2211
FBgn0040338	0	0	0
FBgn0040350	18	17	1
FBgn0040349	861	2	859
FBgn0040348	1952	122	2579
FBgn0040346	696	537	881
FBgn0040342	61	21	48
FBgn0040345	7	82	0
FBgn0040343	111	1	110
FBgn0052814	0	0	0
FBgn0040364	799	2	797
FBgn0040362	0	0	0
FBgn0040361	4	0	4
FBgn0040360	0	0	0
FBgn0040359	21	0	21
FBgn0040358	12	0	12
FBgn0029568	3	2	1
FBgn0040357	0	0	0
FBgn0040367	42	13	29
FBgn0025642	50	0	50
FBgn0004650	12	3	11
FBgn0024362	1722	8	1714
FBgn0024361	60	28	40
FBgn0024364	398	30	377
FBgn0029573	47	28	19
FBgn0024987	9139	56	9083
FBgn0023169	6036	87	6059
FBgn0052813	1270	29	1241
FBgn0024985	7668	62	7606
FBgn0027794	1081	3	1078
FBgn0027795	189	0	189
FBgn0024986	1824	37	1896
FBgn0000826	58	0	58
FBgn0024365	1353	8	1354
FBgn0024360	349	6	351
FBgn0024366	111	0	111
FBgn0025641	3955	32	3925
FBgn0052811	0	0	0
FBgn0028550	2974	13	2966
FBgn0026876	97	0	97
FBgn0040366	165	2	164
FBgn0040363	13	7	6
FBgn0040368	0	0	0
FBgn0026872	1479	75	1443
FBgn0029580	285	105	275
FBgn0025383	49	0	49
FBgn0025381	1408	7	1401
FBgn0025394	2128	55	2115
FBgn0000482	776	85	794
FBgn0001189	785	2600	795
FBgn0029587	30	1004	22
FBgn0024897	110	3	107
FBgn0025391	793	2	791
FBgn0025378	0	0	0
FBgn0023130	443	13	570
FBgn0023530	241	34	240
FBgn0025390	1198	82	1202
FBgn0025393	0	4	38
FBgn0003517	26433	45	26388
FBgn0044508	0	0	0
FBgn0025382	975	4	971
FBgn0052808	242	182	222
FBgn0027791	458	4	456
FBgn0027793	99	16	83
FBgn0052806	2	2	0
FBgn0026873	436	34	462
FBgn0023513	297	25	308
FBgn0014411	1828	82	2033
FBgn0023514	546	379	591
FBgn0029594	972	99	1124
FBgn0023519	765	788	782
FBgn0023509	652	125	640
FBgn0023510	4557	43	4514
FBgn0023508	2757	21	2737
FBgn0023522	756	2	785
FBgn0023521	207	0	207
FBgn0025627	36	39	5
FBgn0025630	575	78	770
FBgn0025629	455	234	379
FBgn0025628	2433	131	2486
FBgn0029596	0	6	1
FBgn0025626	1076	4	1072
FBgn0025625	2377	96	3282
FBgn0025631	1376	25	1351
FBgn0026878	110	5	105
FBgn0000667	6632	2050	6615
FBgn0003964	1755	20	1735
FBgn0023545	1021	1	1127
FBgn0023520	162	48	145
FBgn0023512	653	38	717
FBgn0023511	2187	39	2249
FBgn0052801	0	13	328
FBgn0023518	1256	170	1337
FBgn0026088	1571	55	1940
FBgn0026089	851	249	890
FBgn0023517	410	11	433
FBgn0023516	1387	30	1419
FBgn0023515	216	6	210
FBgn0028969	2829	12	2817
FBgn0026090	797	3	794
FBgn0029590	12	0	12
FBgn0025624	676	162	858
FBgn0040395	6720	43	6677
FBgn0000382	16063	96	15982
FBgn0023507	1961	4	1957
FBgn0004654	2061	181	2302
FBgn0023540	2277	12	2266
FBgn0025839	2575	1	2577
FBgn0011576	0	204	2273
FBgn0015036	7	69	295
FBgn0003116	733	98	808
FBgn0040899	439	0	439
FBgn0040900	118	0	118
FBgn0024984	0	0	0
FBgn0023549	877	636	382
FBgn0029606	2	0	2
FBgn0003048	1267	16	1362
FBgn0000810	868	15	853
FBgn0023523	25	0	25
FBgn0023527	380	364	455
FBgn0040391	18	17	1
FBgn0053218	9	9	5
FBgn0003079	1364	3	1366
FBgn0003159	1487	12	1475
FBgn0040389	910	24	891
FBgn0044047	527	6	521
FBgn0040392	34	5	34
FBgn0023526	4133	33	4100
FBgn0023529	4388	26	4363
FBgn0023528	2771	92	3118
FBgn0027296	1033	8	1025
FBgn0023524	2791	33	2758
FBgn0023525	489	0	489
FBgn0000377	876	3	873
FBgn0001330	225	101	234
FBgn0004397	10637	28	10609
FBgn0023550	1182	39	1164
FBgn0029603	3	0	3
FBgn0023542	474	84	563
FBgn0023541	0	312	173
FBgn0005670	56	2	55
FBgn0004655	1839	33	1806
FBgn0013432	668	254	834
FBgn0004861	1990	12	1978
FBgn0004860	1052	28	1039
FBgn0040394	1060	209	1194
FBgn0040376	244	143	330
FBgn0040066	641	31	610
FBgn0001404	4324	35	4293
FBgn0040336	302	8	344
FBgn0040333	67	49	68
FBgn0040334	391	4	387
FBgn0029629	3195	9	3186
FBgn0011566	520	76	597
FBgn0011606	117	5	115
FBgn0040375	1425	106	1550
FBgn0040377	540	4	536
FBgn0040388	329	4	332
FBgn0003714	633	1	632
FBgn0001150	976	2	974
FBgn0052797	9	9	0
FBgn0040385	1	0	1
FBgn0003371	16331	155	16176
FBgn0003068	2202	59	2251
FBgn0024993	214	1	213
FBgn0024996	1208	175	1200
FBgn0024997	992	18	978
FBgn0024991	140	16	146
FBgn0000928	21	0	21
FBgn0000927	14	1	13
FBgn0000520	724	10	739
FBgn0024975	191	121	239
FBgn0040356	2	2	0
FBgn0003996	476	2	474
FBgn0040384	2158	15	2143
FBgn0024980	951	11	942
FBgn0000376	767	50	886
FBgn0024973	1259	10	1271
FBgn0024998	627	7	624
FBgn0024995	852	10	1009
FBgn0024994	474	7	467
FBgn0024992	1340	19	1321
FBgn0000092	376	63	421
FBgn0025838	15	0	15
FBgn0011276	58	0	58
FBgn0004647	772	21	762
FBgn0040396	448	18	433
FBgn0000479	22475	114	22363
FBgn0002933	0	0	0
FBgn0003374	18	0	18
FBgn0029660	1	1	0
FBgn0029662	28	0	28
FBgn0029661	0	0	0
FBgn0029659	2	0	2
FBgn0029658	0	0	0
FBgn0052493	0	0	0
FBgn0029657	4	617	15
FBgn0029656	1	2	0
FBgn0003086	12	1	11
FBgn0010296	0	0	0
FBgn0010295	71	1	70
FBgn0010294	5	0	5
FBgn0040393	9	1	8
FBgn0000644	57	0	60
FBgn0028746	794	1	803
FBgn0040355	1	0	1
FBgn0052793	3	1	2
FBgn0029642	3	0	3
FBgn0025645	1	0	1
FBgn0029643	21	5	16
FBgn0029644	18	12	6
FBgn0029645	7	4	3
FBgn0029646	3	0	3
FBgn0029647	0	0	0
FBgn0029648	186	0	186
FBgn0028369	2917	163	2756
FBgn0029649	0	0	0
FBgn0003285	568	4	564
FBgn0025644	1	0	1
FBgn0029639	451	1	450
FBgn0040354	4	0	4
FBgn0040353	3	0	3
FBgn0040352	9	1	8
FBgn0029664	932	0	933
FBgn0029666	1736	16	1722
FBgn0029669	0	0	0
FBgn0052792	29	67	66
FBgn0044046	20	22	10
FBgn0023215	1917	17	1902
FBgn0015286	2303	81	2222
FBgn0023216	453	3	463
FBgn0029672	162	24	208
FBgn0052791	482	15	469
FBgn0029667	41	2	40
FBgn0029665	516	3	514
FBgn0029663	2684	40	2644
FBgn0052785	0	0	0
FBgn0025118	0	0	0
FBgn0028491	516	4	514
FBgn0029681	2	0	2
FBgn0029686	227	2	225
FBgn0052786	0	0	0
FBgn0052783	4	4	0
FBgn0029687	17460	81	17383
FBgn0029690	0	0	7
FBgn0029689	744	8	736
FBgn0029688	5292	16	5278
FBgn0029685	990	6	984
FBgn0019661	73047	439	72938
FBgn0029694	6	31	2
FBgn0000221	319	7	316
FBgn0026084	2695	15	2681
FBgn0026085	24	93	26
FBgn0026083	4480	47	4578
FBgn0066114	539	10	531
FBgn0029697	1	0	1
FBgn0029701	0	0	0
FBgn0029702	0	0	0
FBgn0029706	931	5	1094
FBgn0029707	5	0	5
FBgn0029705	4	1	3
FBgn0040907	335	0	335
FBgn0002707	156	0	160
FBgn0040906	29	1	29
FBgn0029703	0	0	0
FBgn0040905	0	0	0
FBgn0040904	0	0	0
FBgn0029700	0	0	0
FBgn0052774	0	0	0
FBgn0041252	0	0	0
FBgn0029696	0	0	0
FBgn0000635	4090	24	4068
FBgn0026080	573	152	660
FBgn0026079	427	0	430
FBgn0004832	394	5	420
FBgn0029693	840	0	840
FBgn0000179	823	7	816
FBgn0029708	8753	47	8706
FBgn0029709	1925	7	1918
FBgn0029710	338	4	335
FBgn0029712	220	17	273
FBgn0029714	455	10	447
FBgn0029716	0	0	0
FBgn0022768	1728	6	1722
FBgn0029715	1522	1	1523
FBgn0029713	376	55	391
FBgn0029711	2114	19	2096
FBgn0003210	2784	19	2765
FBgn0052773	68	9	60
FBgn0011760	25428	234	25196
FBgn0028325	10352	34	10319
FBgn0029722	40	2	38
FBgn0029727	1	1	1
FBgn0029729	1	0	1
FBgn0029730	28	2	26
FBgn0029733	30	13	17
FBgn0052772	2053	27	2031
FBgn0029737	1570	6	1577
FBgn0004368	2798	7	2791
FBgn0029740	0	0	0
FBgn0061196	3	0	3
FBgn0029728	32	2	30
FBgn0029726	5	5	0
FBgn0029725	0	0	0
FBgn0025679	0	0	0
FBgn0029724	0	0	0
FBgn0029745	27	0	27
FBgn0029746	0	0	0
FBgn0003449	1054	4	1057
FBgn0011761	0	0	0
FBgn0029753	0	0	0
FBgn0029755	355	276	386
FBgn0014024	1138	36	1409
FBgn0029754	0	0	0
FBgn0029752	18	16	9
FBgn0029751	0	0	0
FBgn0029750	12	1	11
FBgn0029747	12	11	1
FBgn0052767	4954	29	4928
FBgn0026751	546	5	541
FBgn0010014	7066	59	7007
