N_unmapped	1177474	1177474	1177474
N_multimapping	1029132	1029132	1029132
N_noFeature	565114	37823766	904895
N_ambiguous	2418448	26445	1062177
FBgn0031081	2001	17	1986
FBgn0052826	0	0	0
FBgn0031085	29	29	0
FBgn0062565	8	0	8
FBgn0031088	736	7	729
FBgn0041626	3	0	3
FBgn0040784	0	0	0
FBgn0031086	0	0	0
FBgn0031082	0	0	0
FBgn0031080	392	1	393
FBgn0052821	0	0	0
FBgn0053217	123	4	119
FBgn0052350	586	82	652
FBgn0024733	148724	1073	147652
FBgn0040372	1259	4	1255
FBgn0000316	656	3	783
FBgn0024989	1142	12	1131
FBgn0040371	24	0	25
FBgn0029521	50	3	51
FBgn0004034	22	0	22
FBgn0000022	8	0	8
FBgn0004170	2	0	2
FBgn0002561	0	0	0
FBgn0000137	4	0	4
FBgn0029522	0	138	122
FBgn0052817	4	66	12
FBgn0029524	51	5	51
FBgn0023536	338	20	344
FBgn0023534	1386	11	1375
FBgn0023535	98	655	229
FBgn0023537	2655	15	2643
FBgn0029525	284	9	278
FBgn0029523	85	138	224
FBgn0010019	537	7	530
FBgn0011822	2	0	2
FBgn0052816	199	2	201
FBgn0040370	1400	48	1353
FBgn0040373	128	1	127
FBgn0000108	34091	330	33761
FBgn0025640	1518	151	1612
FBgn0025635	357	4	353
FBgn0001341	199	16	207
FBgn0003575	1539	9	1530
FBgn0025634	458	3	455
FBgn0025638	2631	260	2854
FBgn0040383	860	1	861
FBgn0040382	13601	44	13557
FBgn0027343	322	0	322
FBgn0025621	1126	3	1128
FBgn0029535	0	0	0
FBgn0026874	179	2	177
FBgn0025616	2	0	2
FBgn0015799	1194	10	1189
FBgn0025620	931	110	1704
FBgn0015288	10202	130	10076
FBgn0029532	3	0	3
FBgn0029531	3	328	6
FBgn0025639	3402	287	3598
FBgn0002579	47254	166	47089
FBgn0026879	1966	132	2079
FBgn0029529	583	2	670
FBgn0025633	1954	14	1940
FBgn0040892	70	2	68
FBgn0040341	5	5	0
FBgn0029539	0	0	0
FBgn0040339	346	2	409
FBgn0052815	1184	203	1650
FBgn0040340	2102	12	2090
FBgn0040347	31	532	49
FBgn0042146	0	0	0
FBgn0029552	1	1	0
FBgn0040337	353	3	359
FBgn0040398	8714	9	8705
FBgn0040365	1	0	1
FBgn0040397	1078	17	1087
FBgn0026143	331	9	331
FBgn0040351	861	22	1230
FBgn0040338	3	0	3
FBgn0040350	8	3	5
FBgn0040349	976	1	975
FBgn0040348	1059	49	1560
FBgn0040346	404	501	571
FBgn0040342	4	5	0
FBgn0040345	5	70	0
FBgn0040343	514	2	512
FBgn0052814	5	2	3
FBgn0040364	932	5	932
FBgn0040362	0	0	0
FBgn0040361	87	0	87
FBgn0040360	42	0	42
FBgn0040359	578	2	576
FBgn0040358	33	0	33
FBgn0029568	2	1	1
FBgn0040357	215	0	215
FBgn0040367	59	1	58
FBgn0025642	30	0	30
FBgn0004650	8	0	8
FBgn0024362	2273	11	2263
FBgn0024361	375	19	357
FBgn0024364	319	1	318
FBgn0029573	451	8	443
FBgn0024987	4729	38	4691
FBgn0023169	4834	182	4851
FBgn0052813	906	28	878
FBgn0024985	4741	47	4694
FBgn0027794	746	1	745
FBgn0027795	122	0	122
FBgn0024986	2042	58	2183
FBgn0000826	11	2	9
FBgn0024365	1283	12	1271
FBgn0024360	273	0	275
FBgn0024366	147	0	147
FBgn0025641	3368	34	3334
FBgn0052811	0	0	0
FBgn0028550	2770	25	2747
FBgn0026876	45	0	45
FBgn0040366	143	11	132
FBgn0040363	22	10	17
FBgn0040368	3	0	3
FBgn0026872	1868	25	1899
FBgn0029580	183	42	194
FBgn0025383	98	2	96
FBgn0025381	1114	9	1105
FBgn0025394	1577	164	1556
FBgn0000482	435	130	464
FBgn0001189	1321	1899	1566
FBgn0029587	26	354	50
FBgn0024897	165	0	165
FBgn0025391	553	7	546
FBgn0025378	0	0	0
FBgn0023130	338	22	528
FBgn0023530	388	35	385
FBgn0025390	1267	83	1267
FBgn0025393	0	1	142
FBgn0003517	53458	147	53312
FBgn0044508	0	0	0
FBgn0025382	684	0	684
FBgn0052808	305	162	269
FBgn0027791	429	4	425
FBgn0027793	281	1	280
FBgn0052806	0	0	0
