N_unmapped	1202998	1202998	1202998
N_multimapping	913334	913334	913334
N_noFeature	773757	40268759	1088969
N_ambiguous	2369468	30332	1247005
FBgn0031081	3262	27	3236
FBgn0052826	0	0	0
FBgn0031085	29	29	0
FBgn0062565	5	0	5
FBgn0031088	384	4	380
FBgn0041626	12	0	12
FBgn0040784	0	0	0
FBgn0031086	1	0	1
FBgn0031082	0	0	0
FBgn0031080	429	1	429
FBgn0052821	0	0	0
FBgn0053217	174	2	172
FBgn0052350	771	65	975
FBgn0024733	77738	371	77375
FBgn0040372	1747	11	1738
FBgn0000316	925	4	994
FBgn0024989	603	3	600
FBgn0040371	16	2	14
FBgn0029521	119	1	121
FBgn0004034	26	0	26
FBgn0000022	7	0	7
FBgn0004170	0	0	0
FBgn0002561	0	0	0
FBgn0000137	6	0	6
FBgn0029522	0	192	62
FBgn0052817	11	114	27
FBgn0029524	70	0	76
FBgn0023536	501	59	489
FBgn0023534	1377	2	1375
FBgn0023535	38	549	63
FBgn0023537	2830	2	2837
FBgn0029525	500	16	490
FBgn0029523	86	79	308
FBgn0010019	616	12	604
FBgn0011822	2	0	2
FBgn0052816	259	3	260
FBgn0040370	1995	42	1953
FBgn0040373	106	0	108
FBgn0000108	47825	317	47508
FBgn0025640	1340	144	1381
FBgn0025635	586	0	586
FBgn0001341	291	30	298
FBgn0003575	2058	10	2050
FBgn0025634	710	3	707
FBgn0025638	2993	192	3203
FBgn0040383	1009	7	1008
FBgn0040382	20431	50	20382
FBgn0027343	372	1	371
FBgn0025621	1562	1	1564
FBgn0029535	3	2	1
FBgn0026874	41	0	41
FBgn0025616	2	0	2
FBgn0015799	1555	11	1548
FBgn0025620	436	29	765
FBgn0015288	12793	169	12627
FBgn0029532	10	9	1
FBgn0029531	5	266	11
FBgn0025639	5916	284	6034
FBgn0002579	32056	102	31959
FBgn0026879	1623	74	1737
FBgn0029529	709	3	843
FBgn0025633	2655	4	2651
FBgn0040892	24	0	24
FBgn0040341	5	0	5
FBgn0029539	0	0	0
FBgn0040339	476	1	567
FBgn0052815	2479	190	2977
FBgn0040340	1453	9	1444
FBgn0040347	91	658	118
