N_unmapped	1487915	1487915	1487915
N_multimapping	1489986	1489986	1489986
N_noFeature	550314	37408191	863402
N_ambiguous	2761214	27513	1101446
FBgn0031081	1634	25	1609
FBgn0052826	0	0	0
FBgn0031085	44	44	0
FBgn0062565	10	0	10
FBgn0031088	337	0	338
FBgn0041626	5	0	5
FBgn0040784	1	0	1
FBgn0031086	0	0	0
FBgn0031082	0	0	0
FBgn0031080	351	0	351
FBgn0052821	0	0	0
FBgn0053217	123	3	120
FBgn0052350	430	43	522
FBgn0024733	106694	792	105902
FBgn0040372	1112	7	1107
FBgn0000316	751	1	863
FBgn0024989	563	2	565
FBgn0040371	9	0	9
FBgn0029521	26	4	27
FBgn0004034	17	0	17
FBgn0000022	2	0	2
FBgn0004170	1	0	1
FBgn0002561	0	0	0
FBgn0000137	9	0	9
FBgn0029522	0	99	98
FBgn0052817	0	33	17
FBgn0029524	46	1	48
FBgn0023536	335	8	348
FBgn0023534	1267	8	1259
FBgn0023535	239	694	491
FBgn0023537	3347	10	3337
FBgn0029525	284	8	278
FBgn0029523	61	101	165
FBgn0010019	206	0	206
FBgn0011822	0	0	0
FBgn0052816	179	3	181
FBgn0040370	1215	45	1170
FBgn0040373	116	0	118
FBgn0000108	31826	202	31625
FBgn0025640	1867	195	1912
FBgn0025635	379	1	378
FBgn0001341	148	51	152
FBgn0003575	1336	8	1329
FBgn0025634	466	1	465
FBgn0025638	2652	327	2878
FBgn0040383	909	5	906
FBgn0040382	12890	57	12833
FBgn0027343	318	3	315
FBgn0025621	1360	1	1363
FBgn0029535	0	0	0
FBgn0026874	35	1	34
FBgn0025616	0	0	0
FBgn0015799	1047	25	1026
FBgn0025620	1455	101	2515
FBgn0015288	11954	116	11838
FBgn0029532	9	0	9
FBgn0029531	3	374	3
FBgn0025639	3970	291	4232
FBgn0002579	36625	86	36540
FBgn0026879	1951	75	2117
FBgn0029529	668	0	823
FBgn0025633	1818	5	1813
FBgn0040892	9	0	9
FBgn0040341	0	0	0
FBgn0029539	5	0	5
FBgn0040339	418	0	490
FBgn0052815	1290	205	1763
FBgn0040340	2136	6	2130
FBgn0040347	46	612	70
FBgn0042146	0	0	0
FBgn0029552	0	0	0
FBgn0040337	378	3	383
FBgn0040398	14227	38	14189
FBgn0040365	0	0	0
FBgn0040397	955	42	952
FBgn0026143	318	10	316
FBgn0040351	826	14	1154
FBgn0040338	0	0	0
FBgn0040350	14	10	4
FBgn0040349	1692	11	1681
FBgn0040348	1182	72	1746
FBgn0040346	540	492	725
FBgn0040342	9	7	3
FBgn0040345	1	73	0
FBgn0040343	591	2	589
FBgn0052814	1	0	1
FBgn0040364	841	7	839
FBgn0040362	0	0	0
FBgn0040361	43	0	43
FBgn0040360	75	0	75
FBgn0040359	249	1	248
FBgn0040358	44	0	44
FBgn0029568	4	1	3
FBgn0040357	83	1	82
FBgn0040367	111	3	109
FBgn0025642	35	0	35
FBgn0004650	15	0	15
FBgn0024362	1947	22	1925
FBgn0024361	81	10	73
FBgn0024364	325	3	322
