2L	7911	7979	1	1	0	2	0	33
2L	11345	11409	2	2	1	79	1	49
2L	11519	11778	2	2	1	84	0	50
2L	12222	12285	2	2	1	88	0	50
2L	12929	13519	2	2	1	27	0	49
2L	13626	13682	2	2	1	30	0	45
2L	14875	14932	2	2	1	16	0	48
2L	15712	17052	2	2	1	6	0	35
2L	17208	18260	2	2	0	0	2	12
2L	17213	18260	2	2	1	1	1	38
2L	17213	19879	2	2	1	1	0	33
2L	18125	20930	2	2	0	0	1	23
2L	20016	21065	2	2	1	1	0	10
2L	20021	21065	2	2	1	1	0	3
2L	20021	21135	2	2	1	1	0	29
2L	22710	22768	1	1	0	1	0	47
2L	22936	22993	2	2	1	3	0	15
2L	23423	23569	1	1	0	1	0	24
2L	26689	26765	2	2	1	104	0	50
2L	26778	26828	2	2	0	1	0	13
2L	26965	27052	2	2	1	113	1	50
2L	27491	28014	2	2	1	31	1	48
2L	27491	28410	2	2	1	1	1	45
2L	28241	28732	2	2	1	15	2	48
2L	28640	28732	2	2	1	4	2	47
2L	28927	28981	2	2	1	39	0	48
2L	29069	30393	2	2	1	24	0	35
2L	29069	33844	2	2	1	3	0	43
2L	29069	34557	2	2	1	9	0	47
2L	29069	35745	2	2	1	1	0	14
2L	30481	30547	2	2	0	3	0	25
2L	33271	33844	2	2	1	3	0	26
2L	33271	34557	2	2	1	1	0	41
2L	34289	34557	2	2	1	3	0	37
2L	34605	34719	2	2	1	11	0	49
2L	34913	38534	2	2	0	4	0	45
2L	35213	38534	2	2	1	6	0	45
2L	38454	38534	2	2	0	3	0	32
2L	38732	39300	2	2	1	15	0	48
2L	39858	58080	2	2	1	2	0	13
2L	39858	73754	2	2	0	1	0	42
2L	49746	52309	1	1	0	0	5	41
2L	58183	59189	2	2	1	1	0	39
2L	58183	59693	2	2	0	2	0	46
2L	58183	65345	2	2	1	1	0	30
2L	58732	58958	2	2	0	1	0	45
2L	64269	64337	1	1	0	1	0	18
2L	66613	66675	1	1	1	3	0	42
2L	67138	67388	1	1	1	3	0	34
2L	67508	67568	1	1	1	22	0	48
2L	67763	67891	1	1	1	15	0	50
2L	68024	68084	1	1	1	17	0	50
2L	70550	70606	1	1	1	131	0	50
2L	71805	71949	1	1	1	15	0	50
2L	71805	71967	1	1	0	1	0	37
2L	71805	74902	1	1	0	5	0	40
2L	72082	74902	1	1	1	12	0	46
2L	72978	74902	1	1	1	101	0	49
2L	73693	73819	1	1	1	32	0	49
2L	73693	74902	1	1	1	37	0	44
2L	73898	74902	1	1	1	31	0	45
2L	74216	81244	2	2	0	1	0	17
2L	74573	74902	1	1	1	15	0	48
2L	75019	75077	1	1	1	330	0	50
2L	75367	94988	1	1	0	4	0	44
2L	77584	77641	1	1	1	4	0	40
2L	78231	78724	2	2	0	3	0	39
2L	78231	81244	2	2	0	1	0	24
2L	84278	87019	2	2	1	10	0	32
2L	85177	85243	1	1	0	10	0	49
2L	94893	94988	1	1	1	10	0	49
2L	95071	95131	1	1	1	26	0	48
2L	95302	95353	1	1	1	20	0	49
2L	97834	97883	1	1	1	47	0	48
2L	98471	98526	1	1	1	85	0	50
2L	99347	99486	1	1	0	6	0	41
2L	99347	99597	1	1	0	1	0	40
2L	99347	99658	1	1	0	3	0	20
2L	99724	99784	1	1	1	146	0	50
2L	100517	100571	1	1	1	202	0	50
2L	100704	100761	1	1	1	312	0	50
2L	100943	101015	1	1	1	262	0	50
2L	101195	101248	1	1	1	325	0	50
2L	101620	101875	1	1	1	177	0	50
2L	101915	101978	1	1	0	132	0	49
2L	102907	103005	1	1	1	69	0	50
2L	103435	103515	1	1	1	158	0	50
2L	103435	103877	1	1	1	6	0	35
2L	104948	105004	2	2	1	72	0	50
2L	105337	105390	2	2	1	47	0	48
2L	105456	105511	2	2	1	56	0	49
2L	105916	105968	2	4	1	38	0	45
2L	107839	108587	1	1	1	39	0	49
2L	108102	108587	1	1	1	23	0	50
2L	108227	108587	1	1	1	215	0	50
2L	108347	108587	1	1	1	11	0	50
2L	108810	110405	1	1	1	314	0	50
2L	110484	110754	1	1	1	294	1	49
2L	110878	111004	1	1	1	57	1	50
2L	110878	111906	1	1	1	254	3	50
2L	110878	112689	1	1	1	1	0	36
2L	111118	111906	1	1	1	8	0	48
2L	111118	112689	1	1	1	99	6	50
2L	112020	112689	1	1	1	374	6	50
2L	113370	113433	1	1	1	829	0	50
2L	114992	123139	1	1	0	1	0	22
2L	114992	155566	1	1	1	3	3	40
2L	114992	155637	1	1	1	2	0	27
2L	117760	117819	2	2	1	155	0	50
2L	118077	118135	2	2	1	187	0	50
2L	118175	118256	2	2	0	1	0	17
2L	118305	118360	2	2	1	97	0	47
2L	118875	118930	2	2	1	117	0	50
2L	119077	119133	2	2	1	90	0	50
2L	119080	119133	2	2	0	5	0	46
2L	119236	119287	2	2	1	74	0	50
2L	119236	119430	2	2	1	8	0	47
2L	119376	119430	2	2	1	45	0	49
2L	119555	119827	2	2	1	51	0	49
2L	120081	120167	2	2	1	2	0	9
2L	120081	120420	2	2	1	17	0	49
2L	120081	121632	2	2	1	1	0	47
2L	120365	120420	2	2	1	3	0	23
2L	122988	123080	2	2	0	4	0	46
2L	122995	123080	2	2	1	220	0	50
2L	123630	123693	2	2	1	477	0	50
2L	123795	123855	2	2	1	456	0	49
2L	124025	124086	2	2	1	387	0	50
2L	124921	125076	2	4	1	211	0	50
2L	125267	126109	2	2	1	167	0	50
2L	125267	126140	2	2	0	2	0	50
2L	125267	128799	2	2	0	2	0	25
2L	126228	126309	2	2	0	8	0	43
2L	126228	127142	2	2	0	3	0	39
2L	126228	128463	2	2	0	1	0	22
2L	126228	128799	2	2	1	167	0	50
2L	126228	130507	2	2	0	5	0	35
2L	126412	127142	2	2	0	4	0	46
2L	126412	127380	2	2	0	1	0	15
2L	126594	126728	2	2	0	1	0	21
2L	126594	127142	2	2	0	1	0	37
2L	127295	127380	2	2	0	1	0	38
2L	128943	130507	2	2	1	7	0	43
2L	130794	130855	2	2	0	2	0	42
2L	132256	132475	1	1	1	215	0	49
2L	133182	133268	1	1	0	7	0	50
2L	134291	134421	1	1	0	1	0	46
2L	139688	139740	2	2	1	2	0	6
2L	139703	139757	2	2	0	1	0	12
2L	141341	141395	2	2	1	116	0	50
2L	141443	142925	2	2	0	1	0	39
2L	141610	141670	2	2	1	122	0	50
2L	145911	147348	2	2	1	31	0	46
2L	145911	147354	2	2	1	5	0	27
2L	147455	147510	2	2	1	22	0	49
2L	147711	147764	2	2	1	27	0	46
2L	147937	147994	2	2	1	14	0	43
2L	147937	147997	2	2	0	3	0	16
2L	148038	148091	2	2	1	10	0	43
2L	148174	148337	2	2	1	9	0	37
2L	148174	148452	2	2	0	1	0	32
2L	148826	148878	2	2	1	20	0	50
2L	149227	151114	2	2	1	8	0	36
2L	155060	155127	2	2	1	13	0	47
2L	155411	155465	1	1	1	3	0	42
2L	155430	155493	1	1	0	7	0	50
2L	155430	155545	1	1	1	123	0	50
2L	155430	155566	1	1	1	696	3	50
2L	155430	155637	1	1	1	14	0	48
2L	155785	155857	1	1	1	2248	0	50
2L	155789	155857	1	1	0	1	0	16
2L	155797	155857	1	1	0	1	0	20
2L	155971	156044	1	1	0	5	0	43
2L	156349	156422	1	1	1	64	0	50
2L	156553	156735	1	1	1	137	0	50
2L	158376	158435	2	2	1	85	0	47
2L	159820	160008	1	1	1	15	0	46
2L	160024	162591	1	1	0	3	0	15
2L	163002	175360	1	1	1	2	0	20
2L	163002	183760	1	1	1	1	0	49
2L	175448	183760	1	1	1	2	0	48
2L	177542	177598	2	2	0	4	0	20
2L	180732	180799	2	2	0	1	0	50
2L	181361	181469	2	2	0	1	0	20
2L	181438	181502	1	1	0	1	0	25
2L	185083	185151	1	1	1	3	0	49
2L	186124	186192	1	1	1	4	0	46
2L	186856	186909	1	1	1	2	0	42
2L	187017	187481	1	1	1	2	0	37
2L	189985	190053	1	1	0	1	0	34
2L	190057	190103	0	0	0	3	0	37
2L	199576	199636	1	1	1	183	0	49
2L	199744	199902	1	1	1	130	0	49
2L	199744	200119	1	1	1	32	0	50
2L	199984	200119	1	1	1	125	0	50
2L	200316	200375	1	1	1	221	0	50
2L	200676	200741	1	1	1	248	0	50
2L	201062	201126	1	1	1	372	0	50
2L	203892	203992	1	1	1	141	0	50
2L	205209	205271	2	2	0	2	0	12
2L	205213	205271	2	2	1	36	0	50
2L	205944	206000	2	2	1	22	0	45
2L	206051	206699	2	2	1	35	0	44
2L	207632	207710	1	1	1	19	0	41
2L	208609	208728	1	1	1	33	0	47
2L	210869	211108	0	0	0	5	0	32
2L	214311	214403	0	0	0	12	0	42
2L	214943	215033	2	2	1	304	0	50
2L	215677	215772	2	2	1	134	0	50
2L	216008	216076	2	2	1	106	0	50
2L	216276	216344	2	2	1	102	0	48
2L	216574	216631	2	2	1	109	0	49
2L	217736	217792	2	2	0	2	0	33
2L	218886	221505	2	2	1	2	0	18
2L	218886	226115	2	2	1	39	0	46
2L	226509	227371	2	2	1	46	0	50
2L	227548	228132	2	2	1	30	0	49
2L	228282	229172	2	2	1	9	0	46
2L	228282	230537	2	2	1	10	0	50
2L	229383	229929	2	2	1	2	0	39
2L	229978	230537	2	2	1	5	0	28
2L	230628	230757	2	2	1	13	0	42
2L	231035	231947	2	2	1	9	0	40
2L	231035	231962	2	2	1	11	0	49
2L	232102	232291	2	2	1	17	0	50
2L	232380	233996	2	2	1	17	0	50
2L	234175	234236	2	2	1	10	0	49
2L	241282	241551	2	4	0	1	0	33
2L	242144	242243	2	2	1	2	0	29
2L	242745	250756	2	2	1	1	0	44
2L	251465	251526	2	2	1	46	0	49
2L	251802	251855	2	2	1	22	0	46
2L	251925	251978	2	2	1	14	0	40
2L	252167	252226	2	2	1	20	0	44
2L	253080	253219	2	2	0	2	0	25
2L	253083	253219	2	2	0	1	0	31
2L	253146	253219	2	2	1	79	0	49
2L	253386	253445	2	2	1	45	0	49
2L	253891	253955	2	2	1	56	0	50
2L	254398	271628	2	2	1	6	0	23
2L	258638	258694	2	2	0	1	0	22
2L	267669	267723	1	1	0	2	0	25
2L	269390	269457	1	1	1	5	0	43
2L	270607	270660	1	1	1	10	0	46
2L	272507	272554	2	2	1	29	0	43
2L	275252	275318	2	2	1	51	0	47
2L	276498	276738	2	2	1	62	0	50
2L	276904	276958	2	2	1	35	0	49
2L	276904	276973	2	2	1	1	0	47
2L	277864	277929	1	1	1	9	0	39
2L	278324	278642	1	1	1	1	0	47
2L	279125	279184	1	1	1	4	0	30
2L	279806	279869	1	1	1	3	0	38
2L	280041	280109	1	1	1	12	0	48
2L	282506	282653	2	4	1	140	0	50
