2L	11345	11409	2	2	1	117	0	50
2L	11519	11778	2	2	1	107	0	50
2L	12222	12285	2	2	1	46	0	50
2L	12929	13519	2	2	1	37	0	50
2L	13626	13682	2	2	1	15	0	42
2L	14875	14932	2	2	1	9	0	50
2L	15712	17052	2	2	1	2	0	25
2L	16994	17057	2	2	0	1	0	43
2L	17213	18260	2	2	1	0	3	20
2L	20021	21065	2	2	1	5	3	37
2L	20999	21065	2	2	0	1	0	49
2L	22688	22742	2	2	1	5	0	46
2L	22936	22993	2	2	1	2	0	16
2L	22942	22997	1	1	1	2	0	42
2L	24211	24746	2	2	1	3	0	29
2L	25653	25711	2	2	0	4	0	18
2L	26689	26765	2	2	1	114	0	50
2L	26965	27052	2	2	1	94	0	50
2L	27491	28014	2	2	1	18	1	48
2L	27491	28410	2	2	1	10	1	44
2L	28241	28732	2	2	1	9	2	48
2L	28640	28732	2	2	1	0	2	3
2L	28927	28981	2	2	1	30	0	47
2L	29069	30393	2	2	1	17	2	46
2L	29069	34557	2	2	1	7	0	45
2L	34289	34557	2	2	1	1	0	47
2L	34605	34719	2	2	1	7	0	34
2L	34913	38534	2	2	0	2	0	37
2L	35213	38534	2	2	1	3	0	37
2L	38732	39300	2	2	1	6	0	40
2L	39858	58080	2	2	1	3	0	24
2L	39858	65345	2	2	0	1	0	40
2L	39858	73754	2	2	0	2	0	26
2L	51998	52048	1	1	0	0	1	13
2L	66906	67723	1	1	0	2	0	27
2L	67138	67339	1	1	0	1	0	42
2L	67138	67388	1	1	1	1	0	46
2L	67138	67891	1	1	0	1	0	40
2L	67508	67568	1	1	1	1	0	18
2L	67763	67891	1	1	1	9	0	28
2L	68024	68084	1	1	1	10	0	40
2L	70550	70606	1	1	1	113	0	50
2L	70550	70613	1	1	0	6	0	24
2L	71805	71924	1	1	0	2	0	33
2L	71805	71949	1	1	1	15	0	49
2L	72082	74902	1	1	1	17	0	49
2L	72978	74902	1	1	1	49	3	46
2L	73586	74902	1	1	0	2	0	42
2L	73693	73819	1	1	1	10	0	50
2L	73693	74902	1	1	1	27	3	49
2L	73759	73819	1	1	0	1	0	24
2L	73898	74902	1	1	1	8	0	47
2L	74573	74902	1	1	1	8	0	49
2L	74573	75077	1	1	0	2	0	30
2L	75019	75077	1	1	1	241	3	50
2L	75367	75426	1	1	0	6	0	45
2L	75367	75457	1	1	0	1	0	48
2L	75367	77480	1	1	0	3	0	43
2L	77584	77641	1	1	1	6	0	39
2L	78231	78724	2	2	0	1	0	15
2L	78231	81244	2	2	0	1	0	26
2L	84278	87019	2	2	1	2	0	39
2L	85177	85243	1	1	0	2	0	43
2L	94893	94988	1	1	1	7	0	40
2L	95071	95131	1	1	1	9	0	29
2L	95302	95353	1	1	1	1	0	46
2L	97834	97883	1	1	1	12	0	33
2L	98471	98526	1	1	1	17	0	47
2L	98706	98767	1	1	0	1	0	20
2L	99347	99658	1	1	0	2	0	13
2L	99724	99784	1	1	1	66	0	48
2L	100517	100571	1	1	1	134	0	49
2L	100704	100761	1	1	1	270	0	50
2L	100943	101015	1	1	1	205	0	49
2L	101195	101248	1	1	1	273	0	50
2L	101620	101875	1	1	1	212	0	50
2L	101915	101978	1	1	0	87	0	48
2L	102907	103005	1	1	1	46	0	48
2L	103435	103515	1	1	1	159	0	50
2L	103435	103877	1	1	1	5	0	35
2L	104948	105004	2	2	1	41	0	47
2L	105337	105390	2	2	1	33	0	49
2L	105456	105511	2	2	1	36	0	43
2L	105916	105968	2	4	1	9	0	37
2L	105998	106082	1	1	0	1	0	38
2L	107839	108587	1	1	1	56	0	50
2L	108102	108587	1	1	1	4	0	41
2L	108227	108587	1	1	1	73	0	50
2L	108810	110405	1	1	1	147	0	50
2L	110484	110754	1	1	1	184	0	49
2L	110878	111004	1	1	1	151	2	49
2L	110878	111906	1	1	1	92	0	50
2L	110878	112689	1	1	1	1	0	46
2L	111118	111906	1	1	1	2	0	30
2L	111118	112689	1	1	1	142	10	50
2L	112020	112689	1	1	1	154	10	48
2L	113370	113433	1	1	1	834	0	50
2L	114882	114938	1	3	0	0	1	20
2L	114992	155566	1	1	1	1	1	22
2L	117760	117819	2	2	1	304	0	50
2L	117760	117822	2	2	0	5	0	30
2L	117776	117819	2	2	0	2	0	50
2L	118077	118135	2	2	1	277	0	50
2L	118305	118360	2	2	1	215	0	50
2L	118875	118930	2	2	1	147	0	50
2L	118944	119006	2	2	0	1	0	15
2L	119077	119133	2	2	1	146	0	50
2L	119080	119133	2	2	0	1	0	38
2L	119236	119287	2	2	1	91	0	50
2L	119236	119430	2	2	1	6	0	26
2L	119376	119430	2	2	1	49	0	49
2L	119555	119827	2	2	1	106	0	48
2L	120081	120167	2	2	1	4	0	40
2L	120081	120420	2	2	1	41	0	50
2L	120081	121632	2	2	1	1	0	35
2L	120259	120420	2	2	0	2	0	35
2L	120365	120420	2	2	1	4	0	38
2L	122995	123080	2	2	1	381	1	50
2L	123630	123693	2	2	1	677	0	50
2L	123630	123855	2	2	0	3	0	14
2L	123795	123855	2	2	1	640	1	49
2L	124025	124086	2	2	1	518	0	50
2L	124921	125076	2	4	1	168	0	50
2L	125267	126109	2	2	1	153	0	50
2L	126228	128799	2	2	1	152	0	50
2L	126412	127142	2	2	0	3	0	41
2L	127320	127380	2	2	0	2	0	32
2L	127340	127380	2	2	0	1	0	30
2L	128943	130507	2	2	1	5	0	31
2L	130794	130855	2	2	0	4	0	32
2L	132256	132475	1	1	1	106	0	49
2L	133182	133268	1	1	0	6	0	35
2L	134194	134224	0	0	0	27	0	47
2L	134358	134425	2	2	0	1	0	45
2L	135367	135448	1	1	0	4	0	49
2L	138591	138668	2	2	1	1	0	30
2L	139688	139740	2	2	1	14	0	50
2L	139955	140113	2	2	1	1	0	38
2L	141341	141395	2	2	1	169	0	50
2L	141610	141670	2	2	1	151	0	50
2L	141621	141670	2	2	0	3	0	38
2L	143415	143482	1	1	0	3	0	35
2L	145911	145974	2	2	0	1	0	27
2L	145911	147348	2	2	1	11	0	49
2L	145911	147354	2	2	1	1	0	23
2L	147455	147510	2	2	1	9	0	26
2L	147711	147764	2	2	1	4	0	45
2L	147937	147994	2	2	1	7	0	41
2L	148038	148091	2	2	1	4	0	34
2L	148826	148878	2	2	1	3	0	36
2L	149227	151114	2	2	1	2	0	31
2L	155060	155127	2	2	1	9	0	39
2L	155430	155493	1	1	0	1	0	28
2L	155430	155495	1	1	0	2	0	38
2L	155430	155513	1	1	0	1	0	36
2L	155430	155545	1	1	1	106	0	50
2L	155430	155566	1	1	1	569	1	50
2L	155430	155637	1	1	1	15	0	43
2L	155785	155857	1	1	1	2008	1	50
2L	155971	156044	1	1	0	4	0	19
2L	156349	156422	1	1	1	51	0	49
2L	156553	156735	1	1	1	58	0	50
2L	157751	157897	2	2	0	10	0	42
2L	157838	157871	0	0	0	10	0	50
2L	158376	158435	2	2	1	48	0	50
2L	159820	160008	1	1	1	7	0	30
2L	163002	164158	1	1	1	2	0	21
2L	163002	183760	1	1	1	4	0	39
2L	164279	175360	1	1	0	1	0	26
2L	175512	175575	2	2	0	3	0	30
2L	177542	180645	2	2	0	2	0	25
2L	177720	201743	2	2	0	1	0	12
2L	180732	180799	2	2	0	7	0	49
2L	181438	181502	1	1	0	1	0	27
2L	186124	186192	1	1	1	2	0	46
2L	186856	186909	1	1	1	1	0	43
2L	187017	187481	1	1	1	4	0	50
2L	199576	199636	1	1	1	76	0	48
2L	199744	199902	1	1	1	23	0	47
2L	199744	200119	1	1	1	25	0	50
2L	199984	200119	1	1	1	18	0	50
2L	200316	200375	1	1	1	93	0	49
2L	200676	200741	1	1	1	102	0	50
2L	201062	201126	1	1	1	194	0	50
2L	203892	203992	1	1	1	114	0	50
2L	205209	205271	2	2	0	1	0	12
2L	205213	205271	2	2	1	45	0	50
2L	205477	205536	2	2	0	5	0	48
2L	205944	206000	2	2	1	7	0	31
2L	206051	206699	2	2	1	18	0	33
2L	207632	207710	1	1	1	1	0	8
2L	208609	208728	1	1	1	11	0	47
2L	212174	212348	2	2	0	1	0	25
2L	214943	215033	2	2	1	39	0	49
2L	215677	215762	2	2	0	1	0	15
2L	215677	215772	2	2	1	30	0	47
2L	216008	216076	2	2	1	18	0	49
2L	216276	216344	2	2	1	26	0	44
2L	216574	216631	2	2	1	25	0	48
2L	218886	226115	2	2	1	11	0	48
2L	225498	227427	1	1	0	1	0	35
2L	226509	227371	2	2	1	3	0	36
2L	227548	228132	2	2	1	3	0	43
2L	227554	229039	1	1	0	1	0	42
2L	228282	229172	2	2	1	4	0	23
2L	228282	230537	2	2	1	3	0	27
2L	229383	229929	2	2	1	2	0	32
2L	229978	230537	2	2	1	2	0	21
2L	230628	230757	2	2	1	7	0	40
2L	231035	231962	2	2	1	3	0	48
2L	232102	232291	2	2	1	4	0	33
2L	232380	233996	2	2	1	4	0	43
2L	234175	234236	2	2	1	2	0	43
2L	251465	251526	2	2	1	56	0	49
2L	251802	251855	2	2	1	23	0	49
2L	251925	251978	2	2	1	21	0	49
2L	252167	252226	2	2	1	33	0	45
2L	253146	253219	2	2	1	79	0	47
2L	253386	253445	2	2	1	50	0	47
2L	253891	253955	2	2	1	18	0	50
2L	254398	271628	2	2	1	9	0	48
2L	270607	270660	1	1	1	14	0	43
2L	272507	272554	2	2	1	19	0	45
2L	273881	274045	1	1	0	1	0	20
2L	275252	275318	2	2	1	75	0	50
2L	276498	276738	2	2	1	9	0	36
2L	276898	276958	2	2	1	1	0	30
2L	276904	276958	2	2	1	10	0	49
2L	276904	276973	2	2	1	4	0	34
2L	277864	277929	1	1	1	1	0	34
2L	278324	278642	1	1	1	1	0	44
2L	279125	279184	1	1	1	3	0	43
2L	279806	279869	1	1	1	8	0	46
2L	280041	280109	1	1	1	4	0	43
2L	282506	282653	2	4	1	92	0	50
2L	282888	282940	1	1	0	2	0	30
2L	284211	284747	2	2	1	554	4	50
2L	284969	285432	2	2	1	135	6	49
2L	284969	286306	2	2	1	96	6	49
2L	284969	290812	2	2	1	113	0	49
2L	286663	286738	1	1	0	2	0	46
2L	286663	286752	1	1	1	1	0	11
2L	286698	286752	1	1	0	2	0	45
2L	287141	287192	1	1	0	2	0	49
2L	291032	291606	2	4	1	86	0	49
2L	291032	291660	2	2	1	11	0	49
2L	292661	292716	1	1	1	152	0	50
2L	294373	294440	2	2	1	38	0	47
2L	295281	295345	1	1	1	26	0	48
2L	295629	295703	1	1	1	58	2	43
2L	296812	296976	1	1	1	301	0	49
2L	298404	299032	1	1	1	1	0	6
2L	299919	302025	1	1	1	17	0	47
2L	306390	317742	1	1	1	7	0	37
2L	310606	317742	1	1	1	15	0	50
2L	318121	325677	1	1	1	43	0	45
2L	325825	325881	1	1	0	1	0	40
2L	325825	334119	1	1	1	50	0	49
2L	332940	333030	1	1	0	4	0	22
2L	334258	334367	1	1	0	2	0	25
2L	334258	335414	1	1	1	9	0	50
2L	334258	337937	1	1	0	2	0	23
2L	335549	336017	1	1	1	11	0	49
2L	336204	336348	1	1	1	11	0	38
2L	336547	337015	1	1	1	10	0	44
